location_id,location_name,category_id,category_name
6cd79913-3dea-403b-a76b-2424d394b2cb,Sonesta ES,60f360a5-edc9-4df0-b618-782985396946,Hotels
6cf9b47c-e237-456a-876d-8ba9028bf56e,Chicago's North Shore,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
6cf9b47c-e237-456a-876d-8ba9028bf56e,Chicago's North Shore,c6cb8f21-c328-4e3f-a9c5-1f85bca17d4d,Neighborhood Organizations
6e66516a-10f6-4a13-885d-c9c144bc2dfb,Eurostars,60f360a5-edc9-4df0-b618-782985396946,Hotels
6f976c55-fd09-4024-a2d4-e20cb355a109,Route 66 in Illinois,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
6f976c55-fd09-4024-a2d4-e20cb355a109,Route 66 in Illinois,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
70b5a14e-2929-4a35-8e6c-682c14adb4ae,Lou Malnati's,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
72384069-0f15-4a7b-9c0a-fb47c2804458,Nordstrom,d9f34546-cb34-4f1f-88b8-fdc9955ba3e5,Shops
7281a264-4f29-4522-b9fc-c44d317f6c2c,Smith & Wollensky,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
73cd3c5e-f16f-432a-9e52-9f323843a227,Big Bus Tours Stop 3: Millennium Park & The Art Institute of Chicago,1874d4f2-bc80-4c8f-a116-32f5ee9f199a,Big Bus Tours Stops
76231451-71c1-4913-a88d-5e7fbba20bf5,JW Marriott,60f360a5-edc9-4df0-b618-782985396946,Hotels
762fee73-00d8-411a-b65e-1d7c11d6bde2,Hampton Inn,60f360a5-edc9-4df0-b618-782985396946,Hotels
776ef29b-6386-4d97-a304-df47b1e396fb,Richard's Bar,ae72a1a9-ea1d-43f9-a8e5-4b0537018f4f,Bars
791cac93-cc0f-4860-a7be-73a1d128683e,Museum of Illusions,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
791cac93-cc0f-4860-a7be-73a1d128683e,Museum of Illusions,b3531d65-053c-420c-8b44-6076b45be5fa,Museums
79a27190-9265-4396-bcca-83b8244de8aa,Cadillac Palace Theatre,f9b15bb5-2599-4d3b-a116-c3bc7e1f668c,Theaters And Music Venues
79c73935-be40-401f-aa8c-c8956c93cc6d,Hampton Inn,60f360a5-edc9-4df0-b618-782985396946,Hotels
7a563d54-ec86-402d-926c-916c80026b36,Hotel Chicago West Loop,60f360a5-edc9-4df0-b618-782985396946,Hotels
7b4c802b-601b-44b2-99e1-9b65232ea8a4,Thompson,60f360a5-edc9-4df0-b618-782985396946,Hotels
7c3b8e81-125d-4e29-8540-b9f6c9b5214a,Union Station,62cb379b-afe0-4eee-b7c5-d8bb93abc088,Movie & Tv Locations
7e7a14e6-4a70-44d0-8dac-2a4ac9b58de5,Skydeck Chicago,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
7e7a14e6-4a70-44d0-8dac-2a4ac9b58de5,Skydeck Chicago,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
7f27b473-2df0-4bfa-a7f5-f41117322754,Huntington Bank Pavilion,f9b15bb5-2599-4d3b-a116-c3bc7e1f668c,Theaters And Music Venues
7f85d039-6d56-4b3b-bfc6-5e7be75a66e3,Level Old Town,60f360a5-edc9-4df0-b618-782985396946,Hotels
8077f748-42ac-4106-8c88-6f555d271139,Ritz-Carlton,60f360a5-edc9-4df0-b618-782985396946,Hotels
82e5dffe-e6da-4af9-8f19-a706a05c4ed7,Ambassador,60f360a5-edc9-4df0-b618-782985396946,Hotels
83383f69-4211-4868-9b20-d6a6e89f86ed,Residence Inn,60f360a5-edc9-4df0-b618-782985396946,Hotels
83423881-a11f-48f0-814d-266668071b17,Hyatt Regency McCormick Place,60f360a5-edc9-4df0-b618-782985396946,Hotels
85fbd452-0b78-45e4-818b-a5584650a5be,Rosebud on Rush,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
88460c5f-46f6-403e-bf64-d493b3084558,Hotel BnB,60f360a5-edc9-4df0-b618-782985396946,Hotels
8a157812-2a9d-4f20-943e-d47d8ed2d3c4,Stetson's,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
8b5fad17-43c4-47e2-80a3-fb39b631333b,L7 by Lotte,60f360a5-edc9-4df0-b618-782985396946,Hotels
8c1f57a0-ef66-484e-af4c-2440c7d1b4d1,Hilton Garden Inn/Hampton Inn/Home2 Suites,60f360a5-edc9-4df0-b618-782985396946,Hotels
8c84468c-e58a-4eb7-acba-a9d1932f872a,Goose Island Taproom,ae72a1a9-ea1d-43f9-a8e5-4b0537018f4f,Bars
8c84468c-e58a-4eb7-acba-a9d1932f872a,Goose Island Taproom,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
8cb3a078-97e0-468e-aa20-67eb3be462d6,Embassy Suites,60f360a5-edc9-4df0-b618-782985396946,Hotels
8d560815-fdab-4531-be30-fa65f7595c5b,Homewood Suites Hilton Garden Inn,60f360a5-edc9-4df0-b618-782985396946,Hotels
8e8e448e-fe9d-43ff-8550-f301f9b79dad,Courtyard by Marriott,60f360a5-edc9-4df0-b618-782985396946,Hotels
8f0d5ae9-1531-4794-8e0b-8e12d53b318e,Garrett Popcorn Shops,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
8f0d5ae9-1531-4794-8e0b-8e12d53b318e,Garrett Popcorn Shops,d9f34546-cb34-4f1f-88b8-fdc9955ba3e5,Shops
90b8cde4-6823-4348-ad72-f07edacea59e,Doubletree,60f360a5-edc9-4df0-b618-782985396946,Hotels
9105ebb9-a0c7-4a58-aa27-58821bedd89b,Talbott,60f360a5-edc9-4df0-b618-782985396946,Hotels
9146e451-276b-4918-b301-7ae41e933810,Chicago Symphony Orchestra,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
9146e451-276b-4918-b301-7ae41e933810,Chicago Symphony Orchestra,f9b15bb5-2599-4d3b-a116-c3bc7e1f668c,Theaters And Music Venues
9200c01b-a9aa-446f-b67b-ac7b9a743639,Nike,d9f34546-cb34-4f1f-88b8-fdc9955ba3e5,Shops
92b7eee6-5f57-4099-9e24-b6ae729f2e3a,Rosetta Italian,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
92ccb9c1-3fd2-4b19-9157-659af3f1c129,Hyatt Place,60f360a5-edc9-4df0-b618-782985396946,Hotels
9373e01a-e0dd-4ac4-8b9e-4cef1bd81911,Yolk - South Loop,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
9373e01a-e0dd-4ac4-8b9e-4cef1bd81911,Yolk - South Loop,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
9383a251-cbcd-48ff-a3a7-6cc85d70b7a2,Four Seasons,60f360a5-edc9-4df0-b618-782985396946,Hotels
93bbbf41-6a56-4d8d-a9e4-188e947d9d02,EMC2,60f360a5-edc9-4df0-b618-782985396946,Hotels
93c68218-7af9-4718-83e9-186def3d0026,The Shops at North Bridge,d9f34546-cb34-4f1f-88b8-fdc9955ba3e5,Shops
94657afc-0436-421f-b928-de0f464c8351,Emerald Loop,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
94657afc-0436-421f-b928-de0f464c8351,Emerald Loop,ae72a1a9-ea1d-43f9-a8e5-4b0537018f4f,Bars
94657afc-0436-421f-b928-de0f464c8351,Emerald Loop,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
94e40694-a823-4b46-a8c2-cad148f2dacd,Ping Tom Park,73a6f729-b6f6-4518-b28a-e8101b831263,Parks
9535776b-f785-4ea4-8376-0f7597db114e,Chicago Shakespeare Theater,f9b15bb5-2599-4d3b-a116-c3bc7e1f668c,Theaters And Music Venues
983de8e2-e0c4-481b-a2e4-dcee9576464b,Richard H. Driehaus Museum,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
983de8e2-e0c4-481b-a2e4-dcee9576464b,Richard H. Driehaus Museum,b3531d65-053c-420c-8b44-6076b45be5fa,Museums
9887104e-c3d1-48b3-adfa-cabd5303713d,WNDR Museum,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
9887104e-c3d1-48b3-adfa-cabd5303713d,WNDR Museum,b3531d65-053c-420c-8b44-6076b45be5fa,Museums
9aa11a0d-8a30-4044-821f-99bb30904ca3,Radisson Blu,60f360a5-edc9-4df0-b618-782985396946,Hotels
9b230cd5-0362-4a8a-9f5b-8ca06bc30803,Shoreline Sightseeing,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
9b230cd5-0362-4a8a-9f5b-8ca06bc30803,Shoreline Sightseeing,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
9b5e593d-e1db-46ae-a15b-f2d9b3eb224d,Ukrainian National Museum,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
9b5e593d-e1db-46ae-a15b-f2d9b3eb224d,Ukrainian National Museum,b3531d65-053c-420c-8b44-6076b45be5fa,Museums
9bc1b4fa-ea16-47e4-a091-33e5e3969a05,Silversmith,60f360a5-edc9-4df0-b618-782985396946,Hotels
9c408364-019f-4639-bc18-46f728259492,Omni,60f360a5-edc9-4df0-b618-782985396946,Hotels
9e5dc789-a3a2-4c2a-8646-574ad5c1f294,The Publishing House Bed and Breakfast,60f360a5-edc9-4df0-b618-782985396946,Hotels
a06bbd92-c336-49f9-908b-a697a0b25d60,Shedd Aquarium,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
a06bbd92-c336-49f9-908b-a697a0b25d60,Shedd Aquarium,b3531d65-053c-420c-8b44-6076b45be5fa,Museums
a0d0c5ec-074e-4fb4-b112-9caee21d717a,Oak Street District,c6cb8f21-c328-4e3f-a9c5-1f85bca17d4d,Neighborhood Organizations
a0d0c5ec-074e-4fb4-b112-9caee21d717a,Oak Street District,d9f34546-cb34-4f1f-88b8-fdc9955ba3e5,Shops
a3cfdda6-ce51-4d35-83f3-ac6dd89485a9,Bloomingdale's,d9f34546-cb34-4f1f-88b8-fdc9955ba3e5,Shops
a504677e-8562-4ce1-af83-e0bf6c4a4112,Merchandise Mart,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
a63cda67-4022-422d-98a5-26090e93a8fe,Millennium Hall,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
a671d42f-4db6-46b0-a6e4-78c0a7d1af0e,Tzuco,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
a7079f7b-1af4-4663-993e-8c2099d4daf6,Tapas Valencia,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
a7a8852d-df90-4edc-aada-644177987a76,Buckingham Fountain,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
a7c60d6b-97eb-4987-a9d3-56dcbb44e326,Yolk - West Loop,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
a7c60d6b-97eb-4987-a9d3-56dcbb44e326,Yolk - West Loop,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
a80991f7-6c46-4acf-b640-6d2417e81457,Recess,ae72a1a9-ea1d-43f9-a8e5-4b0537018f4f,Bars
a80991f7-6c46-4acf-b640-6d2417e81457,Recess,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
a831daee-9505-4d4b-84fb-4a55ad091ac1,Soldier Field Tour,5dbd356a-9eb3-4d13-8472-315652f4161f,Sports Venues
a831daee-9505-4d4b-84fb-4a55ad091ac1,Soldier Field Tour,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
a831daee-9505-4d4b-84fb-4a55ad091ac1,Soldier Field Tour,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
a8c510fa-71bb-484e-b1af-896674f19c21,The Evie,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
a8c510fa-71bb-484e-b1af-896674f19c21,The Evie,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
aa34c73a-30c5-4912-a591-89108c676cf3,Voco,60f360a5-edc9-4df0-b618-782985396946,Hotels
aa5afcf1-8a6f-4c19-a492-bbd302e1fd97,Island Party Hut,ae72a1a9-ea1d-43f9-a8e5-4b0537018f4f,Bars
aa5afcf1-8a6f-4c19-a492-bbd302e1fd97,Island Party Hut,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
acdb5bdf-ab35-4134-8258-dfdce026c0a4,Eataly,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
ad1fcf8e-54cf-4c6d-b30b-56716f9de35c,Fairfield Inn,60f360a5-edc9-4df0-b618-782985396946,Hotels
ad80bfc5-a050-4c70-a66d-08433c54aa23,National Hellenic Museum,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
ad80bfc5-a050-4c70-a66d-08433c54aa23,National Hellenic Museum,b3531d65-053c-420c-8b44-6076b45be5fa,Museums
adfcbe83-44e3-48cd-b9e8-21a774b4dfa8,United Center,5dbd356a-9eb3-4d13-8472-315652f4161f,Sports Venues
afd352e9-eb35-435d-b619-494b8f64a389,Hilton Garden Inn,60f360a5-edc9-4df0-b618-782985396946,Hotels
afe574c9-23ae-47e7-a407-442c93a17403,City Cruises Chicago,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
afe574c9-23ae-47e7-a407-442c93a17403,City Cruises Chicago,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
b00df4de-805e-4940-a4af-28eb69888de9,TraveLodge,60f360a5-edc9-4df0-b618-782985396946,Hotels
b10ac59a-3998-4304-bf3b-59926ff0937e,Chicago French Market,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
b27be0cb-8774-401b-9aaa-2d5c1fda212d,Maggie Daley Park,73a6f729-b6f6-4518-b28a-e8101b831263,Parks
b30e7e7a-9999-4a0b-91d5-d2035a4ebe93,Fashion Outlets of Chicago,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
b30e7e7a-9999-4a0b-91d5-d2035a4ebe93,Fashion Outlets of Chicago,d9f34546-cb34-4f1f-88b8-fdc9955ba3e5,Shops
b3282532-392f-4a65-bb0f-7a6e21fac982,Raising Cane's Chicken Fingers - Loop,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
b3282532-392f-4a65-bb0f-7a6e21fac982,Raising Cane's Chicken Fingers - Loop,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
b3e0f981-4a6c-4249-881e-f7c0df856fdb,St. Clair,60f360a5-edc9-4df0-b618-782985396946,Hotels
b43586e8-0812-4c14-926d-f3fcda24410e,The Blake,60f360a5-edc9-4df0-b618-782985396946,Hotels
b704aaa2-37b1-4615-8a6c-e5478ff2948b,Big Bus Tours Stop 5: Adler Planetarium,1874d4f2-bc80-4c8f-a116-32f5ee9f199a,Big Bus Tours Stops
b7849405-a2a4-475d-8129-81f9191b3300,Flight Club,ae72a1a9-ea1d-43f9-a8e5-4b0537018f4f,Bars
b7849405-a2a4-475d-8129-81f9191b3300,Flight Club,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
b7bb46e5-edda-4ca6-9c29-c06644601edb,Monteverde Restaurant & Pastificio,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
b80ec83e-e032-4d97-be24-bad2c7c4f757,Allegro Royal Sonesta,60f360a5-edc9-4df0-b618-782985396946,Hotels
b86cafa4-79b2-4c30-8215-918bee24f61e,Macy's State St.,d9f34546-cb34-4f1f-88b8-fdc9955ba3e5,Shops
b95a7e34-9cd6-41cd-9445-5c9d905dcba8,The Barn Hockey Bar,ae72a1a9-ea1d-43f9-a8e5-4b0537018f4f,Bars
b9e02a40-1389-431c-bc6c-ead789abf090,Nordstrom Rack,d9f34546-cb34-4f1f-88b8-fdc9955ba3e5,Shops
bb6b095b-cdc7-49d3-a283-cd53caaedc4e,Hotel InterContinental,60f360a5-edc9-4df0-b618-782985396946,Hotels
bbc4e2eb-efbe-4bc9-83e2-2a38efc61db0,The Gwen,60f360a5-edc9-4df0-b618-782985396946,Hotels
bcc3dcec-87ce-4e0f-a20b-384b990e19b7,Loews,60f360a5-edc9-4df0-b618-782985396946,Hotels
bdf89f72-fa5a-4eb4-9564-e958db6bbac0,Jane Addams Memorial Park,73a6f729-b6f6-4518-b28a-e8101b831263,Parks
be53ba5f-2962-46fd-a56d-ed7a07d9d605,avec Restaurant,62cb379b-afe0-4eee-b7c5-d8bb93abc088,Movie & Tv Locations
be53ba5f-2962-46fd-a56d-ed7a07d9d605,avec Restaurant,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
be664953-f2d7-4ae6-8e94-1101c88f1a2a,Raising Cane鈥檚 Chicken Fingers - Lincoln Park,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
be664953-f2d7-4ae6-8e94-1101c88f1a2a,Raising Cane鈥檚 Chicken Fingers - Lincoln Park,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
be807ef4-c1d2-44bd-a480-2c64cecc4d46,Willis Tower,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
bf592b8a-d87d-4dc2-a4a0-d4c45a7ac6a4,Nobu Hotel Chicago,60f360a5-edc9-4df0-b618-782985396946,Hotels
bf8c06e2-409f-499a-8a4c-ada9fc01960c,National Museum of Mexican Art,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
bf8c06e2-409f-499a-8a4c-ada9fc01960c,National Museum of Mexican Art,b3531d65-053c-420c-8b44-6076b45be5fa,Museums
bfb83e19-804b-456f-8edb-a722716ecee2,Grapes & Grains,ae72a1a9-ea1d-43f9-a8e5-4b0537018f4f,Bars
c145a4a6-0a9c-4bce-9c0e-6e221e0563b8,Oak St. Beach,73a6f729-b6f6-4518-b28a-e8101b831263,Parks
c17b1d6d-11aa-49c2-a620-84bf72506d84,Theater of the Mind,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
c17b1d6d-11aa-49c2-a620-84bf72506d84,Theater of the Mind,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
c17b1d6d-11aa-49c2-a620-84bf72506d84,Theater of the Mind,f9b15bb5-2599-4d3b-a116-c3bc7e1f668c,Theaters And Music Venues
c22148d9-acd8-4dd8-9d44-e32b3f7bcee0,Moxy,60f360a5-edc9-4df0-b618-782985396946,Hotels
c23bede8-6ac1-487a-a312-c333d1f1e265,Viceroy,60f360a5-edc9-4df0-b618-782985396946,Hotels
c335fe35-0888-4f48-95f2-a1d3046436d8,Pasta Veneta,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
c335fe35-0888-4f48-95f2-a1d3046436d8,Pasta Veneta,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
c4e08b74-58c4-45cf-86e1-d17a3a3c5ea6,Harris Theater,f9b15bb5-2599-4d3b-a116-c3bc7e1f668c,Theaters And Music Venues
c56473d8-9447-409c-9a9f-6cdb2eea31e1,Willie Dixon Blues Heaven Foundation,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
c56473d8-9447-409c-9a9f-6cdb2eea31e1,Willie Dixon Blues Heaven Foundation,b3531d65-053c-420c-8b44-6076b45be5fa,Museums
c8a62a0d-9360-475e-86f5-f7e6d844761c,Peninsula,60f360a5-edc9-4df0-b618-782985396946,Hotels
c8e2ab0a-cd1e-4a6a-953a-3bc83981ea04,Wintrust Arena,5dbd356a-9eb3-4d13-8472-315652f4161f,Sports Venues
cab5cddb-260e-424e-a706-59855f90b12f,The Neighborhood Hotel Little Italy,60f360a5-edc9-4df0-b618-782985396946,Hotels
cad45d01-caf0-4813-8421-f966ff4c8763,Hyatt Centric,60f360a5-edc9-4df0-b618-782985396946,Hotels
cb75a533-fc20-4a0e-ba44-c7cb493b9b5c,Water Tower,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
cc926fb8-553c-47bc-82e2-16b8e013a2ae,Chicago Fire Department - Engine Co. 18,62cb379b-afe0-4eee-b7c5-d8bb93abc088,Movie & Tv Locations
cdcd0f08-0f9b-49d4-9fed-e825b3541754,Waldorf Astoria,60f360a5-edc9-4df0-b618-782985396946,Hotels
cdea5fbf-6b8f-4b44-8851-1ce8fccd6754,Shoreline Sightseeing,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
cdea5fbf-6b8f-4b44-8851-1ce8fccd6754,Shoreline Sightseeing,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
ceeb4b63-3053-430f-9620-18e686ba3030,Yolk - Marina City,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
ceeb4b63-3053-430f-9620-18e686ba3030,Yolk - Marina City,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
cfd1b838-43d3-4489-aa3a-13cd2dd03835,Found Chicago,60f360a5-edc9-4df0-b618-782985396946,Hotels
cff332f9-a23b-4e7a-8770-0c3f1baac092,Aloft,60f360a5-edc9-4df0-b618-782985396946,Hotels
d0c80aac-6895-4f2d-b1f1-ce4d653cd253,Big Bus Tours Stop 9: Water Tower & The Magnificent Mile,1874d4f2-bc80-4c8f-a116-32f5ee9f199a,Big Bus Tours Stops
d0dd29f4-691d-430e-bc60-3e3038313a29,Chicago History Museum,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
d0dd29f4-691d-430e-bc60-3e3038313a29,Chicago History Museum,b3531d65-053c-420c-8b44-6076b45be5fa,Museums
d0e57bae-9562-4bb8-86c4-256ac993ef13,Chicago Cultural Center,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
d0e57bae-9562-4bb8-86c4-256ac993ef13,Chicago Cultural Center,b3531d65-053c-420c-8b44-6076b45be5fa,Museums
d14fb43f-6832-4512-918e-9b1d33446f7c,Ohio St. Beach,73a6f729-b6f6-4518-b28a-e8101b831263,Parks
d2fb84ed-cfee-4f97-a122-ae1cad1ae003,Raising Cane鈥檚 Chicken Fingers - South Loop,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
d2fb84ed-cfee-4f97-a122-ae1cad1ae003,Raising Cane鈥檚 Chicken Fingers - South Loop,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
d3d8f269-525c-4846-9cd1-cc87ecc10184,Corcoran's Grill & Pub,ae72a1a9-ea1d-43f9-a8e5-4b0537018f4f,Bars
d3d8f269-525c-4846-9cd1-cc87ecc10184,Corcoran's Grill & Pub,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
d5148032-0c5f-467b-b29e-a5202d3af219,Big Bus Tours Stop 10: 360 Chicago,1874d4f2-bc80-4c8f-a116-32f5ee9f199a,Big Bus Tours Stops
d52b221c-280b-4f32-afcd-7939cec5f4fb,Block 37,d9f34546-cb34-4f1f-88b8-fdc9955ba3e5,Shops
d5c859ea-fbc5-4196-99ed-6082bb09354e,Palmer House Hilton,60f360a5-edc9-4df0-b618-782985396946,Hotels
d5ce36a8-2b44-42c5-ae84-ddabab2228ec,Moe's Cantina - River North,ae72a1a9-ea1d-43f9-a8e5-4b0537018f4f,Bars
d5ce36a8-2b44-42c5-ae84-ddabab2228ec,Moe's Cantina - River North,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
d5d24b26-e2cd-41ff-b4e8-eaf891f8b1de,Chicago Style by Katie Lukes,0ef00d5e-edd8-4708-84ce-fb46d471f94f,Murals
d6173528-96c2-4adb-a7b5-d59da0f920ed,Hotel Godfrey,60f360a5-edc9-4df0-b618-782985396946,Hotels
d65176b1-8e20-4458-b462-049875cde51f,Northman Beer & Cider Garden,ae72a1a9-ea1d-43f9-a8e5-4b0537018f4f,Bars
d65176b1-8e20-4458-b462-049875cde51f,Northman Beer & Cider Garden,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
d7b54985-bba1-4e99-8e66-2d5696a03b85,Yolk - Streeterville,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
d7b54985-bba1-4e99-8e66-2d5696a03b85,Yolk - Streeterville,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
d7f34584-aefb-4499-be0d-9169cb77c642,Cobra Lounge,ae72a1a9-ea1d-43f9-a8e5-4b0537018f4f,Bars
d7f34584-aefb-4499-be0d-9169cb77c642,Cobra Lounge,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
d7f34584-aefb-4499-be0d-9169cb77c642,Cobra Lounge,f9b15bb5-2599-4d3b-a116-c3bc7e1f668c,Theaters And Music Venues
d8392d2f-d8b3-4415-bd9d-93e6b4283b00,Congress Plaza,60f360a5-edc9-4df0-b618-782985396946,Hotels
d85af6a8-8d67-4b9a-9bc9-39ac42ea30d9,Primark,d9f34546-cb34-4f1f-88b8-fdc9955ba3e5,Shops
d9448803-c282-4ccd-91a6-ce94d1d2fdcc,Hilton Garden Inn,60f360a5-edc9-4df0-b618-782985396946,Hotels
da057913-9a02-4232-9a7d-c2ea84c453ef,The Old Post Office,62cb379b-afe0-4eee-b7c5-d8bb93abc088,Movie & Tv Locations
daec936e-ce9f-472c-9764-fca57ed8fdc8,Rosebud Taylor Street,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
dd1e195c-83d6-4fe8-b09d-3c0eacc59059,Ohio House,60f360a5-edc9-4df0-b618-782985396946,Hotels
de2fb87e-f914-4639-8d38-1b8792583d21,10pin Bowling Lounge,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
de2fb87e-f914-4639-8d38-1b8792583d21,10pin Bowling Lounge,ae72a1a9-ea1d-43f9-a8e5-4b0537018f4f,Bars
de2fb87e-f914-4639-8d38-1b8792583d21,10pin Bowling Lounge,c694d327-280e-42d0-906a-cc8ea3d5e85b,Restaurants
deb3f631-4458-4912-abc0-84fc17b60b58,The Second City,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
deb3f631-4458-4912-abc0-84fc17b60b58,The Second City,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
deb3f631-4458-4912-abc0-84fc17b60b58,The Second City,f9b15bb5-2599-4d3b-a116-c3bc7e1f668c,Theaters And Music Venues
e099ec01-4406-4d37-95a2-d21a005d5443,The Aviary,ae72a1a9-ea1d-43f9-a8e5-4b0537018f4f,Bars
e0b0de67-cf08-488e-b33a-9be0e0e9c71a,Hotel Chicago,60f360a5-edc9-4df0-b618-782985396946,Hotels
e15bc868-64a8-4545-a686-cdfc4b47304a,Level River North,60f360a5-edc9-4df0-b618-782985396946,Hotels
e30a5d78-46be-4314-bf01-702c19b01610,Haymarket Memorial,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
e36210c6-b094-423a-948d-648b70453b94,Sable,60f360a5-edc9-4df0-b618-782985396946,Hotels
e3dd7225-82a0-4930-919c-e9a20d3df3db,Bally's Casino,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
e3f77f69-0255-466c-92d4-75dd9be82330,900 N. Michigan Shops,d9f34546-cb34-4f1f-88b8-fdc9955ba3e5,Shops
e669031a-333b-40af-bc8d-4d6f0de19512,Langham,60f360a5-edc9-4df0-b618-782985396946,Hotels
e6a80f79-2925-4aee-8227-97e097ca91b6,Club Quarters,60f360a5-edc9-4df0-b618-782985396946,Hotels
e6a9c15e-5cbd-426f-be63-67e26cdc1860,Hyatt Place Chicago/Downtown-The Loop,60f360a5-edc9-4df0-b618-782985396946,Hotels
e711b59b-37cf-4841-b6d5-bd55c15c62c1,Adler Planetarium,a4d707b8-d9b5-45cd-b8e9-4e7642ded04d,Attractions
e711b59b-37cf-4841-b6d5-bd55c15c62c1,Adler Planetarium,b3531d65-053c-420c-8b44-6076b45be5fa,Museums
e8ad5446-06db-4a1d-b2b9-7fb9fa316688,necessary & sufficient coffee,a983cb1b-95cb-44df-aab0-5410b0623553,Hot Spots
